ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 5-9 UNIT,OWNER UTILITY GAS,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 ATTACHED,RENTER ELECTRICITY,0.2987643999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 ATTACHED,RENTER UTILITY GAS,1.2078,3.0,13100.32145664,3501.375659754985,1274.7919522534808,2.162966666666667e-10,1.2078,0.7406,0.7406,1.2078,0.0,1.9443020048303712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952881561784766,0.7522915214880478
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER BOTTLED GAS,0.13169999999999998,4.0,1801.8266832,93.39680820748009,354.64369763897326,268.62240546000004,0.13169999999999998,0.13169999999999998,0.13169999999999998,0.13169999999999998,0.0,0.1783400751660367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677413373023847,0.0
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER ELECTRICITY,2.4407226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER FUEL OIL,6.7756236,7.635999999999999,94995.5835893535,8142.43574584255,2.9137645238928786e-09,19591.76047928374,6.7756236,6.7756236,6.7756236,6.7756236,0.0,12.634906136959493,1.2294097699270492,0.0,0.0,0.0,0.0,0.0,0.0,6.343474602785905,0.0,1.8590538718892327
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER UTILITY GAS,9.265428199999999,1.1,47965.69230776401,2303.887218648207,4194.032818286498,1.62437e-10,1.6243699999999999,1.6243699999999999,1.6243699999999999,1.6243699999999999,0.0,4.261320290946449,0.0,0.0,0.0,0.0,1.0545584230073726,0.0,0.0,0.0,0.0,1.468540533908175
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER WOOD,0.7592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 10-19 UNIT,RENTER ELECTRICITY,14.395575,5.576,186344.4760779042,647.7822918137731,3.3356045652815805e-09,4.2797629411764695e-10,12.548974999999999,12.548974999999999,11.591391999999999,12.548974999999999,0.0,9.570896174288812,0.0,0.0,0.0,0.0,0.9192082543389952,0.0,0.0,10.687948288740465,0.633614992270162,0.0
RI,44,44001,Bristol County,0-100%,REN,RENTER 1940-59,RENTER 10-19 UNIT,RENTER FUEL OIL,0.6584138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
